ID,symptom_name,Label
symptom_id_1486,左脐下压痛,symptom
symptom_id_1487,左脐旁压痛,symptom
symptom_id_1488,左足能伸,symptom
symptom_id_1489,巩膜无黄染,symptom
symptom_id_1490,巩膜黄,symptom
symptom_id_1491,巩膜黄染,symptom
symptom_id_1492,帕金森病,symptom
symptom_id_1493,带下,symptom
symptom_id_1494,带下减少,symptom
symptom_id_1495,带下多,symptom
symptom_id_1496,带下清稀,symptom
symptom_id_1497,带下白浊,symptom
symptom_id_1498,带下白色,symptom
symptom_id_1499,带下色黄,symptom
symptom_id_1500,带下过多,symptom
symptom_id_1501,带下阴痒,symptom
symptom_id_1502,带下黄白,symptom
symptom_id_1503,带状疱疹,symptom
symptom_id_1504,常叹,symptom
symptom_id_1505,常叹息,symptom
symptom_id_1506,干呕,symptom
symptom_id_1507,干咳,symptom
symptom_id_1508,干咳少痰,symptom
symptom_id_1509,干咳无痰,symptom
symptom_id_1510,干啰音,symptom
symptom_id_1511,干湿啰音,symptom
symptom_id_1512,干湿癣疮,symptom
symptom_id_1513,干燥,symptom
symptom_id_1514,干血痨,symptom
symptom_id_1515,幻听,symptom
symptom_id_1516,幻视,symptom
symptom_id_1517,幼年风湿,symptom
symptom_id_1518,张力负重,symptom
symptom_id_1519,张口呼吸,symptom
symptom_id_1520,张口抬肩,symptom
symptom_id_1521,强中,symptom
symptom_id_1522,强直,symptom
symptom_id_1523,强硬舌,symptom
symptom_id_1524,形体壮实,symptom
symptom_id_1525,形体消瘦,symptom
symptom_id_1526,形体渐丰,symptom
symptom_id_1527,形体瘦弱,symptom
symptom_id_1528,形体肥胖,symptom
symptom_id_1529,形体高大,symptom
symptom_id_1530,形容憔悴,symptom
symptom_id_1531,形寒怕冷,symptom
symptom_id_1532,形寒里热,symptom
symptom_id_1533,往来寒热,symptom
symptom_id_1534,微,symptom
symptom_id_1535,微寒微热,symptom
symptom_id_1536,微弱呼吸,symptom
symptom_id_1537,微恶风寒,symptom
symptom_id_1538,微汗,symptom
symptom_id_1539,微汗出,symptom
symptom_id_1540,微渴,symptom
symptom_id_1541,微热,symptom
symptom_id_1542,微热微寒,symptom
symptom_id_1543,微热恶寒,symptom
symptom_id_1544,微胖,symptom
symptom_id_1545,心下不适,symptom
symptom_id_1546,心下压痛,symptom
symptom_id_1547,心下嘈杂,symptom
symptom_id_1548,心下坚紧,symptom
symptom_id_1549,心下悸,symptom
symptom_id_1550,心下悸动,symptom
symptom_id_1551,心下按之不适,symptom
symptom_id_1552,心下振水音,symptom
symptom_id_1553,心下松软,symptom
symptom_id_1554,心下满,symptom
symptom_id_1555,心下满硬,symptom
symptom_id_1556,心下满闷,symptom
symptom_id_1557,心下疼痛,symptom
symptom_id_1558,心下痛,symptom
symptom_id_1559,心下痞,symptom
symptom_id_1560,心下痞塞,symptom
symptom_id_1561,心下痞满,symptom
symptom_id_1562,心下痞硬,symptom
symptom_id_1563,心下痞软,symptom
symptom_id_1564,心下痞闷,symptom
symptom_id_1565,心下痞鞕,symptom
symptom_id_1566,心下硬块,symptom
symptom_id_1567,心下硬满,symptom
symptom_id_1568,心下胀满,symptom
symptom_id_1569,心下胀闷,symptom
symptom_id_1570,心中憋闷,symptom
symptom_id_1571,心中懊恼,symptom
symptom_id_1572,心中烦热,symptom
symptom_id_1573,心中结痛,symptom
symptom_id_1574,心前区二级收缩期杂音,symptom
symptom_id_1575,心前区闷痛,symptom
symptom_id_1576,心功能不全,symptom
symptom_id_1577,心动悸,symptom
symptom_id_1578,心动过缓,symptom
symptom_id_1579,心动过速,symptom
symptom_id_1580,心包,symptom
symptom_id_1581,心区痛,symptom
symptom_id_1582,心口闷,symptom
symptom_id_1583,心律不齐,symptom
symptom_id_1584,心律异常,symptom
symptom_id_1585,心律齐,symptom
symptom_id_1586,心悸,symptom
symptom_id_1587,心悸不减,symptom
symptom_id_1588,心悸不宁,symptom
symptom_id_1589,心悸剧烈,symptom
symptom_id_1590,心悸易惊,symptom
symptom_id_1591,心悸气短,symptom
symptom_id_1592,心慌,symptom
symptom_id_1593,心摇脉散,symptom
symptom_id_1594,心浊音界扩大,symptom
symptom_id_1595,心火亢盛,symptom
symptom_id_1596,心烦,symptom
symptom_id_1597,心烦不安,symptom
symptom_id_1598,心烦不寐,symptom
symptom_id_1599,心烦不已,symptom
symptom_id_1600,心烦不得眠,symptom
symptom_id_1601,心烦不眠,symptom
symptom_id_1602,心烦减轻,symptom
symptom_id_1603,心烦失眠,symptom
symptom_id_1604,心烦尿赤,symptom
symptom_id_1605,心烦意乱,symptom
symptom_id_1606,心烦易怒,symptom
symptom_id_1607,心烦潮热,symptom
symptom_id_1608,心热,symptom
symptom_id_1609,心率不齐甲亢,symptom
symptom_id_1610,心率失常,symptom
symptom_id_1611,心率快,symptom
symptom_id_1612,心率齐,symptom
symptom_id_1613,心痛,symptom
symptom_id_1614,心痛血痹,symptom
symptom_id_1615,心神不宁,symptom
symptom_id_1616,心神不安,symptom
symptom_id_1617,心神恍惚,symptom
symptom_id_1618,心神蒙混,symptom
symptom_id_1619,心绞痛,symptom
symptom_id_1620,心肌梗死病,symptom
symptom_id_1621,心肾不交,symptom
symptom_id_1622,心胃气痛,symptom
symptom_id_1623,心胸压抑,symptom
symptom_id_1624,心胸微烦,symptom
symptom_id_1625,心胸憋闷,symptom
symptom_id_1626,心胸旷畅,symptom
symptom_id_1627,心胸烦热,symptom
symptom_id_1628,心胸烦闷,symptom
symptom_id_1629,心胸隐痛,symptom
symptom_id_1630,心胸颤悸,symptom
symptom_id_1631,心脏传导阻滞,symptom
symptom_id_1632,心脏压迫感,symptom
symptom_id_1633,心脏疼痛,symptom
symptom_id_1634,心脏病,symptom
symptom_id_1635,心腹,symptom
symptom_id_1636,心腹冷痛,symptom
symptom_id_1637,心腹刺痛,symptom
symptom_id_1638,心腹暴痛,symptom
symptom_id_1639,心腹猝痛,symptom
symptom_id_1640,心腹疼痛,symptom
symptom_id_1641,心腹痛,symptom
symptom_id_1642,心腹筋骨诸痛,symptom
symptom_id_1643,心腹胀痛,symptom
symptom_id_1644,心虚,symptom
symptom_id_1645,心血管堵塞,symptom
symptom_id_1646,心衰,symptom
symptom_id_1647,心跳快,symptom
symptom_id_1648,心阳不足,symptom
symptom_id_1649,心音低钝,symptom
symptom_id_1650,忧思郁结,symptom
symptom_id_1651,忧郁,symptom
symptom_id_1652,忽冷忽热,symptom
symptom_id_1653,怀孕,symptom
symptom_id_1654,态窦房结综合,symptom
symptom_id_1655,怔忡,symptom
symptom_id_1656,怕光,symptom
symptom_id_1657,怕冷,symptom
symptom_id_1658,怕热,symptom
symptom_id_1659,怕风,symptom
symptom_id_1660,思维混乱,symptom
symptom_id_1661,思维迟钝,symptom
symptom_id_1662,思饮,symptom
symptom_id_1663,思饮食,symptom
symptom_id_1664,急性乳腺炎,symptom
symptom_id_1665,急性传染性结膜炎,symptom
symptom_id_1666,急性传染性肝炎,symptom
symptom_id_1667,急性冠状动脉机能不全,symptom
symptom_id_1668,急性咽喉炎,symptom
symptom_id_1669,急性感染性多发性神经炎,symptom
symptom_id_1670,急性扁桃体炎,symptom
symptom_id_1671,急性支气管炎,symptom
symptom_id_1672,急性混合性白血病术,symptom
symptom_id_1673,急性溶血性贫血,symptom
symptom_id_1674,急性炎症性疾病,symptom
symptom_id_1675,急性热病容,symptom
symptom_id_1676,急性痛苦病容,symptom
symptom_id_1677,急性盆腔炎,symptom
symptom_id_1678,急性肝炎,symptom
symptom_id_1679,急性肾炎,symptom
symptom_id_1680,急性胃炎,symptom
symptom_id_1681,急性胆囊炎,symptom
symptom_id_1682,急性胰腺炎,symptom
symptom_id_1683,急性脊髓炎,symptom
symptom_id_1684,急性腮腺炎,symptom
symptom_id_1685,急性菌痢,symptom
symptom_id_1686,急性阑尾炎,symptom
symptom_id_1687,急性风湿性关节炎,symptom
symptom_id_1688,急性黄疸型肝炎,symptom
symptom_id_1689,急惊风,symptom
symptom_id_1690,急慢性肝炎,symptom
symptom_id_1691,急慢性肠炎,symptom
symptom_id_1692,急慢性肾小球肾炎,symptom
symptom_id_1693,急慢性肾炎,symptom
symptom_id_1694,急躁,symptom
symptom_id_1695,急躁易怒,symptom
symptom_id_1696,性功能下降,symptom
symptom_id_1697,性功能低下,symptom
symptom_id_1698,性功能减退,symptom
symptom_id_1699,性情急躁,symptom
symptom_id_1700,性欲减退,symptom
symptom_id_1701,恐惧,symptom
symptom_id_1702,恐惧感,symptom
symptom_id_1703,恐风,symptom
symptom_id_1704,息满,symptom
symptom_id_1705,息满唇焦,symptom
symptom_id_1706,息高气促,symptom
symptom_id_1707,恶寒,symptom
symptom_id_1708,恶寒发热,symptom
symptom_id_1709,恶寒喜温,symptom
symptom_id_1710,恶心,symptom
symptom_id_1711,恶心呕吐,symptom
symptom_id_1712,恶热,symptom
symptom_id_1713,恶疮,symptom
symptom_id_1714,恶疮癣疾,symptom
symptom_id_1715,恶阻,symptom
symptom_id_1716,恶阻未罢,symptom
symptom_id_1717,恶露,symptom
symptom_id_1718,恶露不净,symptom
symptom_id_1719,恶露不尽,symptom
symptom_id_1720,恶露不排,symptom
symptom_id_1721,恶露不断,symptom
symptom_id_1722,恶露不畅,symptom
symptom_id_1723,恶露不行,symptom
symptom_id_1724,恶露多,symptom
symptom_id_1725,恶露少,symptom
symptom_id_1726,恶露浓稠,symptom
symptom_id_1727,恶露清稀,symptom
symptom_id_1728,恶露甚少,symptom
symptom_id_1729,恶露稀少,symptom
symptom_id_1730,恶露量少,symptom
symptom_id_1731,恶风,symptom
symptom_id_1732,恶风发热,symptom
symptom_id_1733,恶风寒,symptom
symptom_id_1734,患部灼热红肿,symptom
symptom_id_1735,患部疼痛,symptom
symptom_id_1736,患部红肿,symptom
symptom_id_1737,悲伤,symptom
symptom_id_1738,情志不畅,symptom
symptom_id_1739,情志抑郁,symptom
symptom_id_1740,情绪不稳定,symptom
symptom_id_1741,情绪低落,symptom
symptom_id_1742,情绪激动,symptom
symptom_id_1743,惊厥,symptom
symptom_id_1744,惊啼,symptom
symptom_id_1745,惊怖恍惚,symptom
symptom_id_1746,惊恐,symptom
symptom_id_1747,惊恐不安,symptom
symptom_id_1748,惊悸,symptom
symptom_id_1749,惊悸不宁,symptom
symptom_id_1750,惊悸不安,symptom
symptom_id_1751,惊悸晕厥,symptom
symptom_id_1752,惊狂,symptom
symptom_id_1753,惊痫,symptom
symptom_id_1754,惊痫抽搐,symptom
symptom_id_1755,惊风,symptom
symptom_id_1756,惊风抽搐,symptom
symptom_id_1757,惊风搐搦,symptom
symptom_id_1758,意识模糊,symptom
symptom_id_1759,感冒,symptom
symptom_id_1760,感冒夹惊,symptom
symptom_id_1761,感冒流涕,symptom
symptom_id_1762,感寒,symptom
symptom_id_1763,感觉功能减退,symptom
symptom_id_1764,感风寒,symptom
symptom_id_1765,慢性冠脉供血不足,symptom
symptom_id_1766,慢性咽喉炎,symptom
symptom_id_1767,慢性咽炎,symptom
symptom_id_1768,慢性扁桃体炎,symptom
symptom_id_1769,慢性支气管炎,symptom
symptom_id_1770,慢性气管炎,symptom
symptom_id_1771,慢性泄泻,symptom
symptom_id_1772,慢性痢疾,symptom
symptom_id_1773,慢性盆腔炎,symptom
symptom_id_1774,慢性结肠炎,symptom
symptom_id_1775,慢性肝炎,symptom
symptom_id_1776,慢性肠炎,symptom
symptom_id_1777,慢性肠胃炎,symptom
symptom_id_1778,慢性肥厚性胃炎,symptom
symptom_id_1779,慢性肾小球肾炎,symptom
symptom_id_1780,慢性肾炎,symptom
symptom_id_1781,慢性胃炎,symptom
symptom_id_1782,慢性胃痛,symptom
symptom_id_1783,慢性胆囊炎,symptom
symptom_id_1784,慢性腹泻,symptom
symptom_id_1785,慢性荨麻疹,symptom
symptom_id_1786,慢性萎缩性胃炎,symptom
symptom_id_1787,慢性阑尾炎,symptom
symptom_id_1788,慢性附件炎,symptom
symptom_id_1789,慢性风湿性关节炎,symptom
symptom_id_1790,慢性骨髓炎,symptom
symptom_id_1791,慢脾风,symptom
symptom_id_1792,憋气,symptom
symptom_id_1793,憋胀,symptom
symptom_id_1794,憔悴,symptom
symptom_id_1795,懒言,symptom
symptom_id_1796,或小儿痿躄,symptom
symptom_id_1797,战栗,symptom
symptom_id_1798,房劳,symptom
symptom_id_1799,房室早搏,symptom
symptom_id_1800,房颤,symptom
symptom_id_1801,扁桃体化脓,symptom
symptom_id_1802,扁桃体炎,symptom
symptom_id_1803,扁桃体肿,symptom
symptom_id_1804,扁桃体肿大,symptom
symptom_id_1805,扁桃体轻度化脓,symptom
symptom_id_1806,手不能握,symptom
symptom_id_1807,手关节疼痛,symptom
symptom_id_1808,手冰冷,symptom
symptom_id_1809,手冷,symptom
symptom_id_1810,手干,symptom
symptom_id_1811,手心发热,symptom
symptom_id_1812,手心热,symptom
symptom_id_1813,手心疖子,symptom
symptom_id_1814,手怕冷,symptom
symptom_id_1815,手指僵硬,symptom
symptom_id_1816,手指变形,symptom
symptom_id_1817,手指疼痛,symptom
symptom_id_1818,手指纹浅,symptom
symptom_id_1819,手指纹路浅,symptom
symptom_id_1820,手指纹路淡黄,symptom
symptom_id_1821,手指纹路深,symptom
symptom_id_1822,手指蠕动,symptom
symptom_id_1823,手掌蜕皮,symptom
symptom_id_1824,手汗多,symptom
symptom_id_1825,手热,symptom
symptom_id_1826,手肿,symptom
symptom_id_1827,手胀,symptom
symptom_id_1828,手脚冰冷,symptom
symptom_id_1829,手脚冰凉,symptom
symptom_id_1830,手脚冷,symptom
symptom_id_1831,手脚出汗,symptom
symptom_id_1832,手脚心热,symptom
symptom_id_1833,手脚怕冷,symptom
symptom_id_1834,手脚热,symptom
symptom_id_1835,手脚麻木,symptom
symptom_id_1836,手臂疼痛,symptom
symptom_id_1837,手臂酸痛,symptom
symptom_id_1838,手蜕皮,symptom
symptom_id_1839,手足不遂,symptom
symptom_id_1840,手足大片紫斑,symptom
symptom_id_1841,手足干燥,symptom
symptom_id_1842,手足心烦,symptom
symptom_id_1843,手足心热,symptom
symptom_id_1844,手足扬掷,symptom
symptom_id_1845,手足抽搐,symptom
symptom_id_1846,手足挛痛,symptom
symptom_id_1847,手足汗出,symptom
symptom_id_1848,手足温,symptom
symptom_id_1849,手足烦热,symptom
symptom_id_1850,手足痿软,symptom
symptom_id_1851,手足瘈疭,symptom
symptom_id_1852,手足癣,symptom
symptom_id_1853,手足皲裂,symptom
symptom_id_1854,手足蠕动,symptom
symptom_id_1855,手软无力,symptom
symptom_id_1856,手部出汗,symptom
symptom_id_1857,手部皲裂,symptom
symptom_id_1858,手部肿胀,symptom
symptom_id_1859,手部颤抖,symptom
symptom_id_1860,手麻,symptom
symptom_id_1861,手麻木,symptom
symptom_id_1862,扑损瘀血,symptom
symptom_id_1863,打呼噜,symptom
symptom_id_1864,打喷嚏,symptom
symptom_id_1865,打嗝,symptom
symptom_id_1866,打鼾,symptom
symptom_id_1867,扭伤,symptom
symptom_id_1868,扭伤肿痛,symptom
symptom_id_1869,扭挫伤痛,symptom
symptom_id_1870,抑郁,symptom
symptom_id_1871,抓挠行为,symptom
symptom_id_1872,抗肿瘤,symptom
symptom_id_1873,抱头痛哭,symptom
symptom_id_1874,抽停入睡,symptom
symptom_id_1875,抽搐,symptom
symptom_id_1876,抽搐发作,symptom
symptom_id_1877,抽搐发痉,symptom
symptom_id_1878,抽搐惊啼,symptom
symptom_id_1879,抽搐拘挛,symptom
symptom_id_1880,抽筋,symptom
symptom_id_1881,抽风,symptom
symptom_id_1882,拒食,symptom
symptom_id_1883,拘急,symptom
symptom_id_1884,拘挛麻木,symptom
symptom_id_1885,指关节疼痛,symptom
symptom_id_1886,指尖青紫,symptom
symptom_id_1887,指甲增厚,symptom
symptom_id_1888,指甲脆,symptom
symptom_id_1889,指甲苍白,symptom
symptom_id_1890,指纹不显,symptom
symptom_id_1891,指纹浮,symptom
symptom_id_1892,指纹淡红,symptom
symptom_id_1893,指纹淡青,symptom
symptom_id_1894,指纹紫滞,symptom
symptom_id_1895,指纹色紫,symptom
symptom_id_1896,指纹色青紫,symptom
symptom_id_1897,指纹青暗,symptom
symptom_id_1898,指纹青紫,symptom
symptom_id_1899,指纹青紫透气关,symptom
symptom_id_1900,挑食,symptom
symptom_id_1901,损伤出血,symptom
symptom_id_1902,排便困难,symptom
symptom_id_1903,排尿不畅,symptom
symptom_id_1904,排尿剧烈痛,symptom
symptom_id_1905,排尿困难,symptom
symptom_id_1906,攀握加重,symptom
symptom_id_1907,支气管内膜结核病,symptom
symptom_id_1908,支气管哮喘,symptom
symptom_id_1909,支气管扩张,symptom
symptom_id_1910,支气管扩张病,symptom
symptom_id_1911,支气管炎,symptom
symptom_id_1912,支气管疾病,symptom
symptom_id_1913,支气管肺炎,symptom
symptom_id_1914,收敛固涩,symptom
symptom_id_1915,改善,symptom
symptom_id_1916,敏感,symptom
symptom_id_1917,散结,symptom
symptom_id_1918,斑疹,symptom
symptom_id_1919,斑疹不透,symptom
symptom_id_1920,斑疹紫黑,symptom
symptom_id_1921,斑秃,symptom
symptom_id_1922,断乳,symptom
symptom_id_1923,新久咳嗽,symptom
symptom_id_1924,新久风痹,symptom
symptom_id_1925,新生儿溶血,symptom
symptom_id_1926,新生儿黄疸,symptom
symptom_id_1927,旋晕,symptom
symptom_id_1928,无力,symptom
symptom_id_1929,无发热,symptom
symptom_id_1930,无口渴,symptom
symptom_id_1931,无口苦,symptom
symptom_id_1932,无味,symptom
symptom_id_1933,无味觉,symptom
symptom_id_1934,无尿,symptom
symptom_id_1935,无干湿啰音,symptom
symptom_id_1936,无汗,symptom
symptom_id_1937,无汗骨蒸,symptom
symptom_id_1938,无痰,symptom
symptom_id_1939,无皮疹,symptom
symptom_id_1940,无神,symptom
symptom_id_1941,无移动性浊音,symptom
symptom_id_1942,无表情呆滞,symptom
symptom_id_1943,无里急后重,symptom
symptom_id_1944,无面黄,symptom
symptom_id_1945,无饥饿感,symptom
symptom_id_1946,日三四便,symptom
symptom_id_1947,日晡潮热,symptom
symptom_id_1948,日普潮热,symptom
symptom_id_1949,早搏,symptom
symptom_id_1950,早泄,symptom
symptom_id_1951,早泄滑精,symptom
symptom_id_1952,时昏,symptom
symptom_id_1953,昏倒,symptom
symptom_id_1954,昏厥,symptom
symptom_id_1955,昏昏欲睡,symptom
symptom_id_1956,昏睡,symptom
symptom_id_1957,昏睡不语,symptom
symptom_id_1958,昏睡加重,symptom
symptom_id_1959,昏迷,symptom
symptom_id_1960,昏迷不语,symptom
symptom_id_1961,昏迷不醒,symptom
symptom_id_1962,昏迷舌謇,symptom
symptom_id_1963,易出汗,symptom
symptom_id_1964,易呕吐,symptom
symptom_id_1965,易怒,symptom
symptom_id_1966,易悲伤,symptom
symptom_id_1967,易惊,symptom
symptom_id_1968,易惊恐,symptom
symptom_id_1969,易惊悸,symptom
symptom_id_1970,易惊醒,symptom
symptom_id_1971,易感冒,symptom
symptom_id_1972,易流产,symptom
symptom_id_1973,易激动,symptom
symptom_id_1974,易燥,symptom
symptom_id_1975,易疲劳,symptom
symptom_id_1976,易紧张,symptom
symptom_id_1977,易躁,symptom
symptom_id_1978,易醒,symptom
symptom_id_1979,易醒类,symptom
symptom_id_1980,易饥饿,symptom
symptom_id_1981,易饿,symptom
symptom_id_1982,显性黄疸,symptom
symptom_id_1983,晕厥,symptom
symptom_id_1984,晚期血吸虫病,symptom
symptom_id_1985,晨泄,symptom
symptom_id_1986,晨起乏力,symptom
symptom_id_1987,晨起疲乏,symptom
symptom_id_1988,智力迟钝,symptom
symptom_id_1989,暑温,symptom
symptom_id_1990,暑湿,symptom
symptom_id_1991,暑湿内蕴,symptom
symptom_id_1992,暑湿吐泻,symptom
symptom_id_1993,暑湿感冒,symptom
symptom_id_1994,暑湿泄泻,symptom
symptom_id_1995,暑湿烦渴,symptom
symptom_id_1996,暑湿表证,symptom
symptom_id_1997,暑热,symptom
symptom_id_1998,暑热口渴,symptom
symptom_id_1999,暑热烦渴,symptom
symptom_id_2000,暑邪发热,symptom
symptom_id_2001,暧气,symptom
symptom_id_2002,暴厥,symptom
symptom_id_2003,暴泻,symptom
symptom_id_2004,暴眼赤痛,symptom
symptom_id_2005,暴躁,symptom
symptom_id_2006,更年期综合征,symptom
symptom_id_2007,更年期综合症,symptom
symptom_id_2008,月经不规律,symptom
symptom_id_2009,月经不调,symptom
symptom_id_2010,月经先后不定,symptom
symptom_id_2011,月经先期,symptom
symptom_id_2012,月经后期,symptom
symptom_id_2013,月经复行,symptom
symptom_id_2014,月经夹块,symptom
symptom_id_2015,月经夹有血块,symptom
symptom_id_2016,月经夹血块,symptom
symptom_id_2017,月经延期,symptom
symptom_id_2018,月经延迟,symptom
symptom_id_2019,月经推后,symptom
symptom_id_2020,月经推延,symptom
symptom_id_2021,月经推迟,symptom
symptom_id_2022,月经提前,symptom
symptom_id_2023,月经曾正常,symptom
symptom_id_2024,月经期短,symptom
symptom_id_2025,月经期长,symptom
symptom_id_2026,月经未净,symptom
symptom_id_2027,月经未潮,symptom
symptom_id_2028,月经未行,symptom
symptom_id_2029,月经来潮,symptom
symptom_id_2030,月经正常,symptom
symptom_id_2031,月经淋漓,symptom
symptom_id_2032,月经淋漓不尽,symptom
symptom_id_2033,月经稀薄,symptom
symptom_id_2034,月经紊乱,symptom
symptom_id_2035,月经紊乱小腹痛,symptom
symptom_id_2036,月经紊乱无变化,symptom
symptom_id_2037,月经色暗,symptom
symptom_id_2038,月经色浅,symptom
symptom_id_2039,月经色淡,symptom
symptom_id_2040,月经色深,symptom
symptom_id_2041,月经色紫,symptom
symptom_id_2042,月经色紫暗,symptom
symptom_id_2043,月经色紫黑,symptom
symptom_id_2044,月经色黑,symptom
symptom_id_2045,月经血块,symptom
symptom_id_2046,月经血块多,symptom
symptom_id_2047,月经血块腰酸,symptom
symptom_id_2048,月经过多,symptom
symptom_id_2049,月经过少,symptom
symptom_id_2050,月经逾期,symptom
symptom_id_2051,月经量增,symptom
symptom_id_2052,月经量多,symptom
symptom_id_2053,月经量少,symptom
symptom_id_2054,月经量过多,symptom
symptom_id_2055,有异味,symptom
symptom_id_2056,有痰,symptom
symptom_id_2057,有神,symptom
symptom_id_2058,有血块,symptom
symptom_id_2059,木舌重舌,symptom
symptom_id_2060,末梢循环障碍,symptom
symptom_id_2061,杀虫,symptom
symptom_id_2062,杨梅疮,symptom
symptom_id_2063,桶状胸,symptom
symptom_id_2064,梅尼埃综合征,symptom
symptom_id_2065,梅核气,symptom
symptom_id_2066,梅毒,symptom
symptom_id_2067,梦多,symptom
symptom_id_2068,梦游,symptom
symptom_id_2069,梦话,symptom
symptom_id_2070,梦遗,symptom
symptom_id_2071,梦遗滑精,symptom
symptom_id_2072,梦魇,symptom
symptom_id_2073,植物神经紊乱,symptom
symptom_id_2074,模糊,symptom
symptom_id_2075,欲育,symptom
symptom_id_2076,步不稳,symptom
symptom_id_2077,步履不调,symptom
symptom_id_2078,步态不稳,symptom
symptom_id_2079,步行困难,symptom
symptom_id_2080,死胎,symptom
symptom_id_2081,毒蛇咬伤,symptom
symptom_id_2082,毒血症,symptom
symptom_id_2083,气上冲,symptom
symptom_id_2084,气上冲感,symptom
symptom_id_2085,气上喉,symptom
symptom_id_2086,气上心头,symptom
symptom_id_2087,气上撞心剧痛,symptom
symptom_id_2088,气不摄血,symptom
symptom_id_2089,气促,symptom
symptom_id_2090,气厥,symptom
symptom_id_2091,气喘,symptom
symptom_id_2092,气喘未愈,symptom
symptom_id_2093,气块,symptom
symptom_id_2094,气塑,symptom
symptom_id_2095,气少,symptom
symptom_id_2096,气急,symptom
symptom_id_2097,气急喘鸣,symptom
symptom_id_2098,气怯懒言,symptom
symptom_id_2099,气恼,symptom
symptom_id_2100,气机不畅,symptom
symptom_id_2101,气滞,symptom
symptom_id_2102,气短,symptom
symptom_id_2103,气短喘急,symptom
symptom_id_2104,气秽,symptom
symptom_id_2105,气管炎,symptom
symptom_id_2106,气粗,symptom
symptom_id_2107,气色转好,symptom
symptom_id_2108,气虚,symptom
symptom_id_2109,气虚乏力,symptom
symptom_id_2110,气虚水肿,symptom
symptom_id_2111,气虚血亏,symptom
symptom_id_2112,气虚阴亏,symptom
symptom_id_2113,气血不足,symptom
symptom_id_2114,气血亏虚,symptom
symptom_id_2115,气血凝滞,symptom
symptom_id_2116,气血津液不足,symptom
symptom_id_2117,气血虚,symptom
symptom_id_2118,气血虚弱,symptom
symptom_id_2119,气逆,symptom
symptom_id_2120,气逆咳喘,symptom
symptom_id_2121,气逆喘咳,symptom
symptom_id_2122,气逆喘急,symptom
symptom_id_2123,气逆喘鸣,symptom
symptom_id_2124,气郁暴厥,symptom
symptom_id_2125,气闭,symptom
symptom_id_2126,气闭耳聋,symptom
symptom_id_2127,气闷,symptom
symptom_id_2128,气阴不足,symptom
symptom_id_2129,氯霉素片,symptom
symptom_id_2130,水伤,symptom
symptom_id_2131,水气肿满,symptom
symptom_id_2132,水泡,symptom
symptom_id_2133,水火烫伤,symptom
symptom_id_2134,水肿,symptom
symptom_id_2135,水肿尿少,symptom
symptom_id_2136,水肿胀满,symptom
symptom_id_2137,水肿臌胀,symptom
symptom_id_2138,水臌,symptom
symptom_id_2139,水食难入,symptom
symptom_id_2140,汗便俱行,symptom
symptom_id_2141,汗减少,symptom
symptom_id_2142,汗出,symptom
symptom_id_2143,汗出不止,symptom
symptom_id_2144,汗出如油,symptom
symptom_id_2145,汗出时微,symptom
symptom_id_2146,汗出渐少,symptom
symptom_id_2147,汗出热不退,symptom
symptom_id_2148,汗出轻度,symptom
symptom_id_2149,汗出遍体,symptom
symptom_id_2150,汗出额风,symptom
symptom_id_2151,汗多,symptom
symptom_id_2152,汗少,symptom
symptom_id_2153,汗毛稀少,symptom
symptom_id_2154,汗毛脱落,symptom
symptom_id_2155,汞中毒,symptom
symptom_id_2156,污臭宿便,symptom
symptom_id_2157,汤火伤,symptom
symptom_id_2158,沉默不语,symptom
symptom_id_2159,沉默寡言,symptom
symptom_id_2160,没精神,symptom
symptom_id_2161,泄利,symptom
symptom_id_2162,泄泻,symptom
symptom_id_2163,泄痢,symptom
symptom_id_2164,泛吐清涎,symptom
symptom_id_2165,泛热,symptom
symptom_id_2166,泛酸,symptom
symptom_id_2167,泡沫性呕吐,symptom
symptom_id_2168,泡沫样带下多,symptom
symptom_id_2169,注意力不集中,symptom
symptom_id_2170,注意力障碍,symptom
symptom_id_2171,泪囊炎,symptom
symptom_id_2172,泪多,symptom
symptom_id_2173,泻下色转黄褐,symptom
symptom_id_2174,泻前肠鸣,symptom
symptom_id_2175,泻痢,symptom
symptom_id_2176,泻痢不爽,symptom
symptom_id_2177,泻痢脱肛,symptom
symptom_id_2178,泻痢腹痛,symptom
symptom_id_2179,泻血,symptom
symptom_id_2180,津伤便秘,symptom
symptom_id_2181,津伤口渴,symptom
symptom_id_2182,津枯肠燥,symptom
symptom_id_2183,津液少,symptom
symptom_id_2184,活动不灵,symptom
symptom_id_2185,活动后紫癜,symptom
symptom_id_2186,流产,symptom
symptom_id_2187,流产后不规则出血,symptom
symptom_id_2188,流口水,symptom
symptom_id_2189,流感,symptom
symptom_id_2190,流注,symptom
symptom_id_2191,流泪,symptom
symptom_id_2192,流涎,symptom
symptom_id_2193,流涕,symptom
symptom_id_2194,流红涕,symptom
symptom_id_2195,流脑,symptom
symptom_id_2196,流血过多,symptom
symptom_id_2197,流行性乙型脑炎,symptom
symptom_id_2198,流行性感冒,symptom
symptom_id_2199,流行性腮腺炎,symptom
symptom_id_2200,流行性腹泻,symptom
symptom_id_2201,流质饮食,symptom
symptom_id_2202,流黄水,symptom
symptom_id_2203,流鼻涕,symptom
symptom_id_2204,流鼻血,symptom
symptom_id_2205,浑身酸痛,symptom
symptom_id_2206,浮,symptom
